signature_id,dataset_id,platform,n_signature_genes,n_mapped_genes,mapped_genes,missing_genes,coverage_fraction,direction_complete,mapping_status,primary_coverage_pass,notes
SIG_VDZ4,GSE16879_UC_CD,GPL570,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE73661_IFX,GPL6244,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE73661_VDZ,GPL6244,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE92415_PURSUIT,GPL13158,4,3,DCHS2;PIWIL1;RGS13,MAATS1,0.750,TRUE,DIRECT_SYMBOL_AUDIT,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE212849_PROGECT,GPL570,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,E-MTAB-7604_ATNF,Illumina HiSeq 4000,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,E-MTAB-7845_VDZ,Illumina HiSeq 4000,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE107865_IFX_BLOOD,GPL23159,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE42296_IFX_PBMC,GPL6244,4,4,DCHS2;MAATS1;PIWIL1;RGS13,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE52746_IFX_POST,GPL17996,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE100833_CERTIFI,GPL13158,4,3,DCHS2;PIWIL1;RGS13,MAATS1,0.750,TRUE,DIRECT_SYMBOL_AUDIT,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE112366_UNITI2_ILEUM,GPL13158,4,3,DCHS2;PIWIL1;RGS13,MAATS1,0.750,TRUE,DIRECT_SYMBOL_AUDIT,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE207022_UNITI2_RECTUM,GPL13158,4,3,DCHS2;PIWIL1;RGS13,MAATS1,0.750,TRUE,DIRECT_SYMBOL_AUDIT,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE207465_UNITI2_BLOOD,GPL32416,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE206285_UNIFI,GPL13158,4,3,DCHS2;PIWIL1;RGS13,MAATS1,0.750,TRUE,DIRECT_SYMBOL_AUDIT,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE171770_FUTURE,GPL20301;GPL21290,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE234736_VDZ_TCELLS,GPL16791,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,GSE282580_VDZ,GPL32271,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ4,BIOSTOP_JJAG121,Illumina,4,0,,DCHS2;MAATS1;PIWIL1;RGS13,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE12251_ACT1_MH,GPL570,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE23597_ACT1,GPL570,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE14580_UC,GPL570,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE16879_UC_CD,GPL570,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE73661_IFX,GPL6244,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE73661_VDZ,GPL6244,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE92415_PURSUIT,GPL13158,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE212849_PROGECT,GPL570,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,E-MTAB-7604_ATNF,Illumina HiSeq 4000,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,E-MTAB-7845_VDZ,Illumina HiSeq 4000,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE107865_IFX_BLOOD,GPL23159,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE42296_IFX_PBMC,GPL6244,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE52746_IFX_POST,GPL17996,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE100833_CERTIFI,GPL13158,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE112366_UNITI2_ILEUM,GPL13158,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE207022_UNITI2_RECTUM,GPL13158,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE207465_UNITI2_BLOOD,GPL32416,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE206285_UNIFI,GPL13158,7,7,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE171770_FUTURE,GPL20301;GPL21290,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE234736_VDZ_TCELLS,GPL16791,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,GSE282580_VDZ,GPL32271,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_VDZ_ANDO7,BIOSTOP_JJAG121,Illumina,7,0,,ARMC2;BCAP31;BCL11B;CDH23;CRB2;MEGF6;NAPSB,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE12251_ACT1_MH,GPL570,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE23597_ACT1,GPL570,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE14580_UC,GPL570,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE16879_UC_CD,GPL570,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE73661_IFX,GPL6244,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE73661_VDZ,GPL6244,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE92415_PURSUIT,GPL13158,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE212849_PROGECT,GPL570,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,E-MTAB-7604_ATNF,Illumina HiSeq 4000,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,E-MTAB-7845_VDZ,Illumina HiSeq 4000,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE107865_IFX_BLOOD,GPL23159,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE42296_IFX_PBMC,GPL6244,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE52746_IFX_POST,GPL17996,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE100833_CERTIFI,GPL13158,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE112366_UNITI2_ILEUM,GPL13158,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE207022_UNITI2_RECTUM,GPL13158,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE207465_UNITI2_BLOOD,GPL32416,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE206285_UNIFI,GPL13158,4,4,CCL11;CFI;HSD3B1;MUC4,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE171770_FUTURE,GPL20301;GPL21290,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE234736_VDZ_TCELLS,GPL16791,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,GSE282580_VDZ,GPL32271,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST4_COEF,BIOSTOP_JJAG121,Illumina,4,0,,CCL11;CFI;HSD3B1;MUC4,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE12251_ACT1_MH,GPL570,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE23597_ACT1,GPL570,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE14580_UC,GPL570,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE16879_UC_CD,GPL570,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE73661_IFX,GPL6244,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE73661_VDZ,GPL6244,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE92415_PURSUIT,GPL13158,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE212849_PROGECT,GPL570,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,E-MTAB-7604_ATNF,Illumina HiSeq 4000,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,E-MTAB-7845_VDZ,Illumina HiSeq 4000,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE107865_IFX_BLOOD,GPL23159,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE42296_IFX_PBMC,GPL6244,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE52746_IFX_POST,GPL17996,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE100833_CERTIFI,GPL13158,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE112366_UNITI2_ILEUM,GPL13158,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE207022_UNITI2_RECTUM,GPL13158,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE207465_UNITI2_BLOOD,GPL32416,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE206285_UNIFI,GPL13158,4,4,DUOX2;LCN2;MUC1;PDZK1IP1,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE171770_FUTURE,GPL20301;GPL21290,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE234736_VDZ_TCELLS,GPL16791,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,GSE282580_VDZ,GPL32271,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_HUB4,BIOSTOP_JJAG121,Illumina,4,0,,DUOX2;LCN2;MUC1;PDZK1IP1,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE12251_ACT1_MH,GPL570,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE23597_ACT1,GPL570,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE14580_UC,GPL570,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE16879_UC_CD,GPL570,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE73661_IFX,GPL6244,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE73661_VDZ,GPL6244,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE92415_PURSUIT,GPL13158,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE212849_PROGECT,GPL570,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,E-MTAB-7604_ATNF,Illumina HiSeq 4000,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,E-MTAB-7845_VDZ,Illumina HiSeq 4000,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE107865_IFX_BLOOD,GPL23159,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE42296_IFX_PBMC,GPL6244,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE52746_IFX_POST,GPL17996,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE100833_CERTIFI,GPL13158,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE112366_UNITI2_ILEUM,GPL13158,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE207022_UNITI2_RECTUM,GPL13158,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE207465_UNITI2_BLOOD,GPL32416,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE206285_UNIFI,GPL13158,2,2,KDM5D;LCN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE171770_FUTURE,GPL20301;GPL21290,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE234736_VDZ_TCELLS,GPL16791,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,GSE282580_VDZ,GPL32271,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_UST_MH2,BIOSTOP_JJAG121,Illumina,2,0,,KDM5D;LCN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE12251_ACT1_MH,GPL570,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE23597_ACT1,GPL570,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE14580_UC,GPL570,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE16879_UC_CD,GPL570,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE73661_IFX,GPL6244,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE73661_VDZ,GPL6244,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE92415_PURSUIT,GPL13158,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE212849_PROGECT,GPL570,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,E-MTAB-7604_ATNF,Illumina HiSeq 4000,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,E-MTAB-7845_VDZ,Illumina HiSeq 4000,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
